triple,mean_rank,AI,CG,DLPFC,NAC,OFC,SUB
A375-24h-0.5uM,2.3333333333333335,2,3,2,3,2,2
A375-6h-0.5uM,2.3333333333333335,2,2,3,2,3,2
A375-6h-3uM,2.3333333333333335,3,2,2,2,3,2
ASC-24h-0.04uM,2.3333333333333335,2,2,3,2,2,3
CD34-24h-0.12uM,2.3333333333333335,2,3,3,1,2,3
CD34-24h-0.37uM,2.3333333333333335,2,3,2,1,3,3
HCC515-6h-0.5uM,2.3333333333333335,2,2,3,2,3,2
HME1-3h-1.11uM,2.3333333333333335,3,2,3,2,2,2
HS578T-24h-0.12uM,2.3333333333333335,2,3,2,2,2,3
HS578T-24h-0.37uM,2.3333333333333335,2,2,2,3,2,3
HS578T-24h-1.11uM,2.3333333333333335,2,3,2,2,2,3
HS578T-3h-0.04uM,2.3333333333333335,3,2,3,2,2,2
HUVEC-24h-0.04uM,2.3333333333333335,3,3,2,2,2,2
MCF10A-24h-0.04uM,2.3333333333333335,2,2,2,3,3,2
MCF10A-24h-0.1uM,2.3333333333333335,3,1,2,3,3,2
MCF7-3h-10uM,2.3333333333333335,3,2,1,3,3,2
MCF7-6h-5uM,2.3333333333333335,2,1,5,3,2,1
MDAMB231-3h-1.11uM,2.3333333333333335,2,2,2,3,2,3
NPC-24h-0.04uM,2.3333333333333335,2,2,2,2,4,2
NPC.CAS9-24h-1.11uM,2.3333333333333335,2,2,1,2,4,3
SKBR3-24h-0.12uM,2.3333333333333335,1,2,2,3,4,2
SKBR3-6h-1uM,2.3333333333333335,3,2,3,2,2,2
SKL-24h-1.11uM,2.3333333333333335,3,2,2,2,2,3
SNU1040-6h-10uM,2.3333333333333335,3,3,2,2,2,2
VCAP-24h-0.5uM,2.3333333333333335,1,2,3,3,3,2
VCAP-6h-1uM,2.3333333333333335,3,2,2,2,3,2
WSUDLCL2-6h-10uM,2.3333333333333335,3,2,2,2,2,3
A375-6h-0.1uM,2.5,3,3,3,2,2,2
ASC-24h-0.37uM,2.5,3,3,2,2,2,3
ASC.C-24h-0.04uM,2.5,3,3,2,2,2,3
BT20-3h-0.04uM,2.5,3,2,2,3,3,2
BT20-3h-0.37uM,2.5,2,3,3,3,2,2
HS578T-24h-1uM,2.5,3,3,2,2,3,2
HS578T-24h-3.33uM,2.5,2,3,2,3,2,3
HS578T-6h-0.1uM,2.5,3,4,2,2,2,2
HUH7-24h-3uM,2.5,3,2,3,2,3,2
HUH7-6h-10uM,2.5,3,2,3,2,3,2
HUH7-6h-3uM,2.5,3,2,3,2,3,2
MCF10A-24h-0.12uM,2.5,3,2,2,2,3,3
MCF10A-24h-0.5uM,2.5,2,1,3,2,4,3
MCF10A-3h-0.04uM,2.5,4,3,2,2,2,2
MCF10A-6h-0.5uM,2.5,3,3,2,2,4,1
MCF7-6h-20uM,2.5,2,2,3,4,3,1
MDAMB231-24h-0.12uM,2.5,2,3,3,3,2,2
MDAMB231-3h-3.33uM,2.5,4,2,2,3,2,2
MNEU.E-24h-10uM,2.5,5,2,2,2,2,2
NEU-24h-1.11uM,2.5,2,3,3,2,3,2
PC3-6h-3uM,2.5,4,2,3,3,2,1
PHH-6h-3uM,2.5,2,3,3,3,2,2
SKBR3-24h-0.5uM,2.5,3,2,2,3,3,2
SKBR3-6h-10uM,2.5,2,2,3,2,4,2
SKL-24h-0.04uM,2.5,3,3,2,3,2,2
A375-24h-3uM,2.6666666666666665,2,3,3,3,3,2
ASC-24h-0.12uM,2.6666666666666665,3,2,3,2,3,3
HA1E-24h-0.5uM,2.6666666666666665,2,3,3,3,2,3
HA1E-6h-20uM,2.6666666666666665,3,3,3,2,2,3
HME1-3h-0.12uM,2.6666666666666665,3,3,2,2,3,3
HS578T-3h-0.12uM,2.6666666666666665,2,2,3,3,3,3
HS578T-3h-0.37uM,2.6666666666666665,2,3,3,2,3,3
HUES3-24h-10uM,2.6666666666666665,2,3,2,2,2,5
MCF10A-24h-0.37uM,2.6666666666666665,4,2,2,3,3,2
MCF7-24h-40uM,2.6666666666666665,3,2,2,2,5,2
MCF7-3h-0.12uM,2.6666666666666665,2,3,2,3,3,3
MCF7-3h-1.11uM,2.6666666666666665,3,2,2,5,2,2
MCF7-3h-3.33uM,2.6666666666666665,4,2,2,4,2,2
MDAMB231-24h-0.1uM,2.6666666666666665,2,3,2,2,3,4
MDAMB231-24h-0.5uM,2.6666666666666665,2,2,2,2,5,3
MDAMB231-24h-1uM,2.6666666666666665,4,2,3,2,2,3
MDAMB231-3h-0.12uM,2.6666666666666665,2,3,2,3,2,4
NEU-24h-0.04uM,2.6666666666666665,2,4,3,3,2,2
NEU-24h-0.12uM,2.6666666666666665,2,4,3,3,2,2
NPC.TAK-24h-0.04uM,2.6666666666666665,5,2,3,1,2,3
SKBR3-3h-1.11uM,2.6666666666666665,3,3,2,3,2,3
SKBR3-6h-0.5uM,2.6666666666666665,2,3,3,3,2,3
SKL-24h-0.12uM,2.6666666666666665,4,2,2,3,2,3
SKMEL1-6h-10uM,2.6666666666666665,4,2,2,3,2,3
SW480-6h-10uM,2.6666666666666665,5,2,2,2,3,2
A375-24h-0.1uM,2.8333333333333335,3,3,2,4,2,3
A375-24h-100uM,2.8333333333333335,2,3,2,4,3,3
CD34-6h-1uM,2.8333333333333335,3,3,3,2,3,3
HA1E-6h-0.5uM,2.8333333333333335,3,3,3,3,2,3
HS578T-24h-0.1uM,2.8333333333333335,2,4,3,2,3,3
HUVEC-24h-0.12uM,2.8333333333333335,3,5,3,2,2,2
LNCAP-24h-1.11uM,2.8333333333333335,3,4,3,2,3,2
MDAMB231-24h-0.04uM,2.8333333333333335,2,3,3,2,3,4
NPC.CAS9-24h-0.37uM,2.8333333333333335,3,2,3,3,3,3
PC3-24h-5uM,2.8333333333333335,2,3,3,3,3,3
PHH-6h-10uM,2.8333333333333335,5,2,2,3,2,3
SKBR3-3h-0.37uM,2.8333333333333335,3,2,2,3,3,4
SKBR3-6h-0.1uM,2.8333333333333335,3,2,4,3,3,2
SKL.C-24h-0.37uM,2.8333333333333335,2,5,3,1,2,4
VCAP-6h-0.5uM,2.8333333333333335,2,3,3,3,3,3
A549-6h-100uM,3,4,2,3,3,3,3
BT20-6h-0.1uM,3,3,3,2,4,3,3
CD34-6h-10uM,3,3,2,3,3,4,3
H1299-6h-100uM,3,3,2,4,3,4,2
HCC515-6h-1uM,3,3,3,3,3,3,3
HCC515-6h-3uM,3,4,3,2,3,3,3
HCC515-6h-80uM,3,4,2,3,3,3,3
HME1-3h-10uM,3,4,3,3,3,2,3
HS578T-6h-0.5uM,3,2,4,3,3,3,3
HT29-24h-3uM,3,2,5,3,3,2,3
HUVEC-24h-0.37uM,3,3,3,3,3,2,4
HUVEC-24h-1.11uM,3,2,3,5,3,2,3
MDAMB231-6h-0.1uM,3,3,2,2,3,3,5
SKBR3-24h-0.37uM,3,4,3,2,2,5,2
SKBR3-3h-0.12uM,3,3,4,3,4,2,2
VCAP-6h-5uM,3,3,4,2,3,3,3
A375-6h-80uM,3.1666666666666665,4,3,2,4,3,3
H1299-6h-80uM,3.1666666666666665,3,3,3,3,4,3
HA1E-24h-0.1uM,3.1666666666666665,3,3,4,4,2,3
HA1E-6h-80uM,3.1666666666666665,3,3,3,4,3,3
HCC515-24h-80uM,3.1666666666666665,3,3,3,4,3,3
HCT116-6h-40uM,3.1666666666666665,2,4,3,3,3,4
HME1-3h-0.37uM,3.1666666666666665,4,4,3,3,3,2
HS578T-24h-0.5uM,3.1666666666666665,3,3,2,3,5,3
HS578T-6h-1uM,3.1666666666666665,2,4,4,2,3,4
HUES3-24h-3.33uM,3.1666666666666665,3,4,2,3,3,4
MNEU.E-24h-0.37uM,3.1666666666666665,4,3,3,2,3,4
NKDBA-24h-3uM,3.1666666666666665,4,4,3,2,2,4
PHH-24h-3uM,3.1666666666666665,2,4,5,3,2,3
SKBR3-24h-0.1uM,3.1666666666666665,4,4,3,3,2,3
SKBR3-3h-0.04uM,3.1666666666666665,2,3,2,3,5,4
SW620-6h-100uM,3.1666666666666665,2,3,4,3,5,2
A375-24h-80uM,3.3333333333333335,3,3,4,4,3,3
HA1E-6h-0.1uM,3.3333333333333335,3,3,3,4,3,4
HA1E-6h-100uM,3.3333333333333335,3,3,4,3,4,3
HCT116-6h-80uM,3.3333333333333335,3,4,3,4,3,3
HEK293T-24h-0.5uM,3.3333333333333335,4,4,3,3,3,3
HL60-6h-10uM,3.3333333333333335,3,2,4,4,3,4
MNEU.E-24h-0.04uM,3.3333333333333335,3,4,3,3,3,4
TYKNU-6h-10uM,3.3333333333333335,5,3,3,3,3,3
U937-6h-1uM,3.3333333333333335,4,4,4,3,2,3
VCAP-24h-20uM,3.3333333333333335,5,3,3,3,2,4
VCAP-6h-20uM,3.3333333333333335,3,5,3,3,3,3
AGS-6h-80uM,3.5,4,3,4,4,3,3
HA1E-24h-40uM,3.5,3,3,4,4,3,4
HL60-6h-3uM,3.5,3,3,4,4,3,4
HT29-24h-1uM,3.5,4,4,3,4,3,3
HT29-6h-0.5uM,3.5,4,3,5,3,3,3
MCF7-3h-0.37uM,3.5,5,3,3,5,2,3
U266-6h-3uM,3.5,3,3,3,5,4,3
VCAP-48h-20uM,3.5,5,5,3,2,3,3
HT115-6h-100uM,3.6666666666666665,2,4,3,4,5,4
JURKAT-24h-0.12uM,3.6666666666666665,3,4,4,5,3,3
LNCAP-24h-3.33uM,3.6666666666666665,5,5,3,3,3,3
LNCAP-3h-3.33uM,3.6666666666666665,5,4,3,3,3,4
MCF7-3h-0.04uM,3.6666666666666665,4,3,3,3,4,5
MNEU.E-24h-3.33uM,3.6666666666666665,2,4,4,3,4,5
PC3-24h-100uM,3.6666666666666665,3,4,3,3,4,5
PC3-6h-0.01uM,3.6666666666666665,3,4,5,4,3,3
NPC-24h-1uM,3.8333333333333335,5,5,3,3,3,4
VCAP-6h-0.1uM,3.8333333333333335,4,2,5,4,5,3
HUES3-24h-0.12uM,4,3,5,3,3,5,5
LNCAP-3h-0.37uM,4,3,5,3,5,3,5
VCAP-6h-100uM,4,4,3,5,4,5,3
HT29-6h-80uM,4.166666666666667,4,5,4,4,3,5
LNCAP-3h-0.04uM,4.166666666666667,5,4,3,5,3,5
MNEU.E-24h-1.11uM,4.166666666666667,5,4,4,4,3,5
SNGM-6h-100uM,4.166666666666667,3,4,5,5,3,5
SW620-6h-80uM,4.166666666666667,5,4,5,4,4,3
SW948-6h-80uM,4.166666666666667,2,4,5,5,5,4
U266-6h-0.5uM,4.166666666666667,5,3,4,5,5,3
HT29-6h-0.1uM,4.333333333333333,4,3,5,4,5,5
HUES3-24h-1.11uM,4.333333333333333,5,5,4,4,3,5
MDST8-6h-100uM,4.333333333333333,3,4,5,5,5,4
SKLU1-6h-100uM,4.333333333333333,4,4,4,5,5,4
VCAP-24h-0.1uM,4.333333333333333,4,4,4,5,5,4
MCF7-6h-80uM,4.5,5,3,4,5,5,5
NKDBA-24h-1uM,4.5,4,5,5,5,4,4
SKMEL1-6h-100uM,4.5,5,4,5,5,5,3
SKMEL1-6h-80uM,4.5,5,4,5,4,5,4
NOMO1-6h-1uM,4.666666666666667,5,4,4,5,5,5
SNUC4-6h-0.1uM,4.666666666666667,5,5,5,5,4,4
PC3-24h-20uM,4.833333333333333,5,5,5,4,5,5
PC3-6h-20uM,4.833333333333333,5,5,5,5,4,5
SW480-6h-0.5uM,4.833333333333333,5,5,5,5,4,5
U937-6h-3uM,5,5,5,5,5,5,5
YAPC-24h-0.03uM,5,5,5,5,5,5,5
A549-24h-0.001uM,18.166666666666668,2,3,2,1,1,100
ASC.C-24h-0.37uM,18.166666666666668,2,2,2,2,1,100
HA1E-24h-3uM,18.5,2,2,100,3,2,2
HME1-3h-3.33uM,18.5,100,2,3,2,2,2
JURKAT-24h-10uM,18.666666666666668,2,3,1,3,3,100
A375-24h-1uM,18.833333333333332,2,3,3,3,2,100
HCC515-6h-0.1uM,18.833333333333332,4,1,100,3,3,2
HME1-3h-0.04uM,18.833333333333332,3,3,2,3,100,2
HT29-24h-0.5uM,18.833333333333332,2,4,3,2,2,100
CD34-6h-3uM,19,3,3,3,2,100,3
HT29-24h-100uM,19,3,100,3,2,3,3
MCF7-24h-100uM,19,2,3,3,3,100,3
CD34-6h-0.5uM,19,100,3,3,2,3,3
HA1E-24h-1uM,19.166666666666668,3,3,100,4,2,3
HCC515-6h-0.001uM,19.166666666666668,3,3,3,2,100,4
HEPG2-6h-0.5uM,19.166666666666668,3,3,3,3,100,3
HL60-24h-10uM,19.166666666666668,2,3,4,3,3,100
LNCAP-24h-0.04uM,19.166666666666668,3,3,3,3,3,100
LNCAP-3h-1.11uM,19.166666666666668,3,100,3,2,2,5
LNCAP-3h-10uM,19.166666666666668,2,3,3,100,3,4
MCF7-24h-20uM,19.166666666666668,4,3,3,3,100,2
U266-24h-10uM,19.166666666666668,3,4,3,2,100,3
A549-6h-80uM,19.333333333333332,4,2,4,3,100,3
DV90-6h-100uM,19.333333333333332,3,3,3,4,100,3
